frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
21,681.6,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,14,288,112,24.186221155206244,9.405752671469095,-0.003365939359203917,0.0,16.829696796020073,0.0,13,261,257,21.918762921905657,21.582843183638904,0.0,0.003365939359203917,0.0,-16.829696796020073,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.41864039245531576,0.0,8.398001854670323
22,715.7,10,364,154,30.568696182274557,12.932909923270005,0.0,-0.4280322862726219,0.0,-8.726448242051413,13,289,112,24.270201089772932,9.405752671469095,-0.4280322862726219,-0.4280322862726219,-8.726448242051413,-8.726448242051413,13,262,256,22.002742856472345,21.498863249072215,-1.0335839588143505e-15,0.0,-17.452896484102816,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
23,746.6,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,-0.38091531234817455,0.0,-7.550353069339437,0.0,13,262,256,22.002742856472345,21.498863249072215,0.04744936699209918,0.0,-15.557169505606234,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.3809153123481584,0.0,7.550353069339119,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
24,781.7,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,0.07896097743826819,0.0,-15.184803353513141,0.0,13,261,256,21.918762921905657,21.498863249072215,0.0,-0.07896097743826819,0.0,15.184803353513141,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,789,22.25468266017241,66.2601683731171,0.0,0.07896097743826484,0.0,-15.184803353512498
25,813.8,10,364,153,30.568696182274557,12.848929988703317,0.0,-0.02540250957107648,0.0,16.935006380716974,13,288,111,24.186221155206244,9.321772736902407,-0.4344785556441976,-0.02540250957107648,8.595025828767506,16.935006380716974,13,261,256,21.918762921905657,21.498863249072215,-0.4344785556441976,0.4090760460731211,8.595025828767506,8.33998055194947,12,284,819,23.85030141693949,68.77956641011775,0.0,0.40907604607310377,0.0,8.339980551949116,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
26,853.6,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,288,112,24.186221155206244,9.405752671469095,0.12499924445178985,0.0,17.00669992541354,0.0,13,261,256,21.918762921905657,21.498863249072215,0.6134832069356324,0.0,26.137241280251715,0.0,12,284,820,23.85030141693949,68.86354634468444,0.0,-0.12499924445178456,0.0,-17.006699925412814,12,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
27,892.2,10,364,154,30.568696182274557,12.932909923270005,0.519263142176181,0.0,9.398427912691057,0.0,13,288,112,24.186221155206244,9.405752671469095,0.17937346203013807,0.0,17.002223889112596,0.0,13,261,257,21.918762921905657,21.582843183638904,0.519263142176181,0.33988968014604287,9.398427912691057,-7.603795976421541,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,-0.33988968014602844,0.0,7.603795976421219
28,914.9,10,364,154,30.568696182274557,12.932909923270005,0.4292402115617891,0.4107623901407253,8.491398843952304,-8.306620629741667,13,288,112,24.186221155206244,9.405752671469095,0.8584804231235782,0.4107623901407253,16.982797687904608,-8.306620629741667,13,261,257,21.918762921905657,21.582843183638904,0.4292402115617891,-0.018477821421063797,8.491398843952304,-16.798019473693973,12,284,820,23.85030141693949,68.86354634468444,0.0,-0.01847782142106304,0.0,-16.79801947369326,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
29,945.9,10,364,154,30.568696182274557,12.932909923270005,0.8073992786236112,0.0,17.4951089625918,0.0,13,289,112,24.270201089772932,9.405752671469095,1.2803173782925057,0.0,8.027279139390709,0.0,14,263,256,22.086722791039033,21.498863249072215,0.5421365600259832,0.0,-27.683214127698076,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,-0.4729180996688744,0.0,9.467829823200688,13,265,788,22.25468266017241,66.17618843855041,0.4036996393118056,0.0,8.7475544812959,0.0
30,981.6,10,365,154,30.652676116841246,12.932909923270005,0.8920014919182563,0.0,-1.0597623703627421,0.0,13,289,112,24.270201089772932,9.405752671469095,1.2877959955814495,0.0,7.794700798836213,0.0,13,262,257,22.002742856472345,21.582843183638904,0.4962069882550631,-0.39579450366319324,-9.914225539561697,-8.854463169198954,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.39579450366319324,0.0,8.854463169198954,0.0
