frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
48,1575.5,13,446,147,35.22799374115287,11.611020358631103,0.0,0.0,0.0,0.0,11,401,136,31.67359975381682,10.742168495060069,-0.06417662228130229,0.3799095847796158,17.113765941680647,8.22315118570596,13,810,831,63.97909177204894,65.6378089661391,0.06417662228129942,0.0,-17.113765941679876,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
49,1607.9,13,446,146,35.22799374115287,11.532033825579191,-0.003945404920106685,0.003945404920106792,-15.781619680419764,15.781619680420118,12,401,136,31.67359975381682,10.742168495060069,0.7934258587246281,0.40065833428242087,15.821054012455171,23.692146686647703,13,809,831,63.90010523899703,65.6378089661391,0.003945404920106685,0.0,15.781619680419764,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
50,1643.2,13,445,147,35.14900720810096,11.611020358631103,-0.42458990992707696,0.039743609868534084,8.48331488365789,-16.55983744522267,11,402,137,31.752586286868734,10.821155028111981,0.8094362099856399,0.7696926001171048,-0.4067923220938637,16.15304512312918,13,809,831,63.90010523899703,65.6378089661391,0.38484630005854376,0.0,8.076522561564406,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
51,1675.4,13,446,147,35.22799374115287,11.611020358631103,0.0,-0.39473510014437474,0.0,-7.9026046074949825,12,402,137,31.752586286868734,10.821155028111981,1.184995956419638,1.579731056564004,7.894694092372192,15.797298699867355,13,809,831,63.90010523899703,65.6378089661391,-0.3955257561308709,0.0,7.910515122617417,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
52,1707.7,13,445,147,35.14900720810096,11.611020358631103,-0.0015828964539465213,0.0015828964539465757,15.82896453946105,-15.828964539461404,12,403,138,31.831572819920645,10.900141561163894,1.9758524792394474,3.159464491038356,7.874870246358848,31.594549841527378,13,810,831,63.97909177204894,65.6378089661391,0.0015828964539465213,0.0,-15.82896453946105,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
53,1743.3,13,445,146,35.14900720810096,11.532033825579191,0.0,-0.3941435890052977,0.0,7.890762542648595,11,403,139,31.831572819920645,10.979128094215806,2.7684835164816715,5.536967032963388,39.548596647688946,79.09719329537809,13,810,831,63.97909177204894,65.6378089661391,-0.0015797322407691023,0.0,-15.79732240770453,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
54,1775.4,13,446,146,35.22799374115287,11.532033825579191,0.0,-0.3947351001443743,0.0,7.9026046074949905,11,404,140,31.91055935297256,11.058114627267718,4.349202005466651,9.094720423050726,55.38942688856806,134.5024886298671,13,809,831,63.90010523899703,65.6378089661391,0.0,-0.39552575613090774,0.0,-7.910515122618153,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
55,1807.7,13,446,146,35.22799374115287,11.532033825579191,0.39591753474897834,-0.003929678261289161,-7.878955915402553,15.718713045156688,11,406,144,32.068532419076384,11.374060759475366,7.067570451562416,14.135140903124839,93.9594892001005,187.91897840020226,13,809,831,63.90010523899703,65.6378089661391,-0.39591753474897834,0.0,7.878955915402553,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,-0.391987856487654,0.0,-7.839757129753078,0.0
56,1843.2,13,445,146,35.14900720810096,11.532033825579191,0.38600509007811684,0.38600509007812556,7.727829631193524,7.727829631193697,12,409,151,32.305492018232115,11.926966490838753,9.724908507819668,19.835822105717444,99.7191709466652,207.1661715245227,13,809,831,63.90010523899703,65.6378089661391,-0.39846863272253963,0.0,7.851598674335756,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
57,1875.3,13,446,146,35.22799374115287,11.532033825579191,-0.39414358900528706,0.0,-7.890762542648401,0.0,11,413,160,32.621438150439765,12.637845288305963,13.415099616346982,27.621645875186125,126.11002478070805,236.40692983130265,13,809,830,63.90010523899703,65.55882243308719,0.0,-0.0015797322407726801,0.0,15.797322407705948,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
58,1908.2,13,446,147,35.22799374115287,11.611020358631103,0.0,-0.008697477037059701,0.0,-15.81359461283372,12,421,174,33.253330414855064,13.743656751032734,17.048162498010303,35.294833692781054,104.65925799289228,233.16943532429943,13,809,831,63.90010523899703,65.6378089661391,0.0,0.0,0.0,0.0,,,,,,,,,,9,820,63,64.76895710256807,4.976151582270473,0.008697477037058669,0.0,15.81359461283194,0.0
59,1944.7,13,446,147,35.22799374115287,11.611020358631103,0.38385129033192894,-0.021266392696612266,-7.770269035059295,-15.752883478971782,12,428,190,33.80623614621845,15.00744127986333,21.87741110533458,42.51820276888689,139.73900831471244,239.7772898187176,13,809,831,63.90010523899703,65.6378089661391,0.0,0.0,0.0,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
60,1975.4,13,445,146,35.14900720810096,11.532033825579191,0.3959191091626245,0.0,23.67623103751175,0.0,11,438,210,34.59610147673757,16.587171940901577,25.663725232687238,50.14206036664932,118.61775976155437,213.55140166646257,13,809,831,63.90010523899703,65.6378089661391,0.3951300329083587,0.39434095665412827,7.894705952214948,-7.8868191330825645,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
61,2007.6,13,446,146,35.22799374115287,11.532033825579191,0.0,-0.3983133447895636,0.0,7.9742411369281925,11,449,233,35.46495334030861,18.40386220109556,28.109230340120575,57.8077369166101,117.89743903145954,219.8064846722617,13,809,831,63.90010523899703,65.6378089661391,0.0,0.0,0.0,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.3983133447895188,0.0,-7.974241136927296,0.0
