frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,128.1,,,,,,,,,,33,849,9,71.29896444711841,0.7558194111001951,,,,
1,128.1,,,,,,,,,,34,849,9,,,,,,
2,224.5,,,,,,,,,,55,957,650,,,,,,
100,3346.8,9,343,1021,28.805117556374103,85.7435131925888,-5.2630416891134875,28.508142482698037,105.36619998225237,-570.7335832371999,,,,,,,,,
101,3382.4,9,344,1020,28.88909749094079,85.65953325802211,-7.797549071672932,14.620404509386706,155.79518624721157,-292.1159742135209,,,,,,,,,
102,3415.0,9,343,1020,28.805117556374103,85.65953325802211,-2.906840715563436,1.2565973228708052,75.39417403908995,-8.29302271335782,,,,,,,,,
103,3446.7,9,343,1021,28.805117556374103,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
104,3482.5,9,344,1020,28.88909749094079,85.65953325802211,0.0,0.42074031281907537,0.0,8.40639985652499,,,,,,,,,
105,3514.5,9,344,1021,28.88909749094079,85.7435131925888,0.4232782877375602,0.005059057599687021,-8.457108646105107,-16.863525332292795,,,,,,,,,
106,3546.5,9,343,1021,28.805117556374103,85.7435131925888,0.418223426634507,0.0,8.381230994679482,0.0,,,,,,,,,
107,3582.4,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.4205302579552271,0.0,-8.41060515910454,,,,,,,,,
108,3614.6,9,344,1020,28.88909749094079,85.65953325802211,0.0,0.002521925005854124,0.0,16.812833372376055,,,,,,,,,
109,3646.7,9,344,1021,28.88909749094079,85.7435131925888,0.4274632727359764,0.0,-8.196802928781892,0.0,,,,,,,,,
110,3682.4,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
111,3714.4,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.4255341450239997,0.0,-8.33563457441724,,,,,,,,,
112,3751.0,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
113,3782.4,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
114,3816.5,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
115,3848.8,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
116,3882.4,9,344,1021,28.88909749094079,85.7435131925888,0.0,-0.41927055736210245,0.0,-8.385411147242047,,,,,,,,,
117,3914.5,9,344,1021,28.88909749094079,85.7435131925888,0.0,-0.4150334061463582,0.0,-8.470069513190982,,,,,,,,,
118,3946.5,9,344,1021,28.88909749094079,85.7435131925888,0.0,0.0,0.0,0.0,,,,,,,,,
119,3982.5,9,344,1020,28.88909749094079,85.65953325802211,,,,,,,,,,,,,
120,4014.6,9,344,1020,28.88909749094079,85.65953325802211,,,,,,,,,,,,,
121,4046.4,9,344,1021,28.88909749094079,85.7435131925888,,,,,,,,,,,,,
